text,anotador1,anotador2,anotador3,coluna_combinada,final_label
mention São péssimos e sendo comparados a outros são normais. Percebeu que grande parte do Brasil está no lixo? E estão nitidamente culpando nordestinos por terem ido pelo caminho o qual acharam que era o melhor para esses mesmos índices que você pregou na sua postagem sejam acabados...,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention São uns desgraçados! Povo nojento! Não Amo povo deste naipe!! Creio que Nem Jesus esta amando estes crentes sulistas.,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Só UM negro. Tudo BRANCO Essa merda toda no Brasil é culpa de gente branca, é culpa de sulista, é culpa do povo de SP, oh tristeza. Um pobre, um nordestino, um trabalhador de vdd não passaria esse vexame",toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
"mention Só a reação. Só a conscientização coletiva de negros, pobres, indígenas, nordestinos organizada para responder a essas violências NA HORA E COM VIOLÊNCIA TAMBÉM! CHEGA!!!Não tinha ninguém solidário a esse menino por perto pra chegar chutando a cara desse FDP? Não tem outro jeito!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só bobagem ate agr eu quero saber sobre aquele delegado de policia vagabundo que tentou fazer os nordestinos nao votarem mandando toda a policia parsr onibus! N lembro o nome do fdp,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
"mention Só consigo me lembra de uma: Hoje eu sei quem é preconceituoso, quem é xenófobo contra nordestinos a qual conheço e tenho vários amigos aí, sou do RS, hoje eu sei exatamente quem é FDP, safado, pq eles não escondem mais que são canalhas, graças ao Bozó hoje se conhece bem.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Só de olho em clubes e torcidas que tratam rubro-negros nordestinos como LIXO, todo ano, todo jogo, em toda publicação, pagando de moralista e querendo ensinar a tratá-los bem agr. A maior torcida do Nordeste é do Flamengo, tá? Nós mesmos cobramos e resolvemos nossos problemas 👍🏻",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Só de olho em clubes e torcidas que tratam rubro-negros nordestinos como LIXO, todo ano, todo jogo, em toda publicação, pagando de moralista e querendo ensinar a tratá-los bem agr. A maior torcida do Nordeste é do Flamengo, tá? Nós mesmos cobramos e resolvemos nossos problemas 👍🏻",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Só desgraçados nordestinos pra votar no capeta que é vc, quer todos aos seus pés mendigando migalhas.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só fizeram quando tinham time carioca envolvido. Cbf lixo Globo lixo,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Só foi o nordestino ex presidiário ganhar que começou a dar merda. 🤷🏻‍♂️,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Só nordestino de universidade que se importa com esse tipo de merda, o povão daqui tá cagando e andando pra isso.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só nordestino pra gostar dessa merda,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só não sou tão lixo quanto um nordestino,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só os sulistas fdp,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Só pela band estar transmitindo um jo go do carioca com nossa equipe sub-20 numa terça-feira, só merece parabéns. A merda do sbt não transmitia nossos jogos na libertadores...",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
mention Só podia ser nordestino pra falar uma merda dessa.,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só por vc ser carioca já prova o lixo q vc é!!!!,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Só pq o kami falou merda sobre os nordestino que eu não vou deixar de ser fã dele, eu sou nordestino eu sei que ele se arrepende de ter falado isso",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
mention Só que eu acho que o Brasil do norte tem que ficar isolado no meio do sertão nordestino. Eu quero a Amazônia pro Brasil do sul. Imagina? Eles iriam transformar em lixo! Ou vender inteirinha pro mundo desmatar!,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Só quem gosta dessa merda é sulista mesmo, horrível",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só quero dizer uma coisa o nordestino quê votou nesse tipo de gente merece tudo que vai acontecer . parabéns . só nordestina mais tô fora do lixo.,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Só quero saber porque a bandeira do Atlético mineiro tá nessa merda.,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Só retardado não se ligou que esse ser rebaixou palmeiras e Atlético mineiro e depois bancado pelo.xanxes que disse que não o demitiu pq não tinha dinheiro da rescisão, deu sorte e acabou na seleção, 8 anos e 2 copas jogadas no lixo",toxic,not_toxic,toxic,"toxic, not_toxic, toxic",toxic
"mention Só se for na merda de onde vc mora, que eu duvido que seja no nordeste. Nunca conheceu um litoral nordestino na vida e fica aí se baseando pelas besteiras que os sulistas falam. Deixa o nordeste na merda como tu pensa e nunca pise aqui",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só te falo q se ele vim como prefeito aqui no RJ tá eleito povo do RJ gosta de sofrer e o carioca MDS olha o Eduardo lixo,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Só uma grande parte os imbecies do Nordeste q acham esse ladrão e pai dos pobres porque eles só ver a globo lixo ,só pra constar sou paraibana mas o povo nordestino nunca souber votar",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Só vc e uma parte muito escrota, burra e desgracada dos mineiros. Sou de BH e quero esse merda preso. E conheço muitos q tb querem. Então pare de generalizar, nem todo mineiro é burro, mau-caráter e desinformado não.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Só vc q assisti esse carioca lixo.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Só vejo uma saída, uma educação revolucionária no NE e no NO, para desenvolver essas regiões e deixar esses FDP falando sozinhos. Um pedido: Nordestinos e Nortistas, CONSUMAM PRODUTOS DE SUA REGIÃO! Não vamos dar empregos para esses xenófobos FDP!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Só vou nessa merda pra cagar na praia que diga-se de passagem e um lixo, muito pelo contrário muito nordestino compram coisas vindo daí alimentando vcs e pagando impostos a vcs.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Só é Xenofobia quando detonam nordestinos, quando esculacham os paulistanos só seu bandido de estimação foi derrotado em São Paulo, aí ninguém fala que é xenofobia. O que mais teve foi petista lulista chamando paulistanos de lixo humano, só pq não votou no seu bandido.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention TE LEVANTA FILHO DI UMA ÉGUA!!! (TIPO NORDESTINO FALANDO) TU AINDA É PRESIDENTE E O LADRÃO DE 9 DEDOS TÁ PASSANDO O BABÃO NA TUA CARA!!!! TU FOI AMEAÇADO POR ALGUÉM? XANDÃO MANDOU TU TE CALAR? QUE MERDA TÁ ACONTECENDO? DESSE JEITO TU TÁ MORTO POLITICAMENTE!,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention TENTARAM CALAR O POVO NORDESTINO É NEM ASSIM CONSEGUIRAM! VÃO PRO LIXO DA HISTÓRIA. AGORA MAIS QUE NUNCA. F O R A B O Z O E FAMILÍCIA!,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention TIRA A ÁGUA DAQUELES NORDESTINOS DESGRACADOS,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention TODA eleição essa merda mano, sério, não dá mais. Eu entendo muito bem os sulistas e os paulistas que querem se separar...",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
"mention TODO MUNDO AQUI ONDE EU MORO PENSA QUE SOU NORDESTINO PERGUNTA PARA ELES, SEU LIXO SEM PERFIL!!!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention TU VAI AJUDAR OS NORDESTINO QUANDO TIRAREM OS 200$ DO BOLSA FAMÍLIA. SEU LIXO,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention TU É UM OTARIO! Aprende a perder, nordestino MERDA! Honra o chao que tu pisa! Seu lixo",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Ta na hr da cota nordestino pode falar merda acabar,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Ta pegando a culiniaria branca como referência que ai ate aqui na irlanda e nos uk é uma merda Se pegar a culinaria sulista,italo americana,tex-mex, e a de origem nativa pqp é bom pra Caralhoooo",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
mention Tadinho de vc cara! Tá com medinho? Tá? Vc é chupetinha do Lula né? Kkkkkkkkkkkkkk E os nordestino que receberam 200 pra votar nesse lixo do Lula? Só quero ver suas lágrimas caindo! Franguinho,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Talvez o senhor irá investir em refinagem,fora do Brasil de novo,milhões no lixo e seu eleitor na merda,tanto nordestino quanto favelado que mora na rocinha e etc.toma cuidado lula desviar grana não tá mas como nos velhos tempos de LAVA JATO.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Também sou nordestino com muito orgulho e a doutora não me representa. Nem preciso citar todas as falas dela durante esse 2 meses de programa que mostra o TÃO PODRE QUE ELA É. Sobre Machismo e xenofobia quem praticou isso foi pessoas que a DRA de merda defendeu e se aliou. FIM,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Tamo ferrado. Esses mineiros metido a paulista do sul e triângulo mineiro que trouxe esse lixo pra nós. Nunca vi um governador que não é dos partidos em conflito, tomando posição. Esse governador não sabe nada de política. Avemaria",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Tapa na cara do cidadão carioca e brasileiro. STF lixo,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tapetão estando certo é normal,oque não pode é pagar pelo erros dos outros,mijou na cara de que cara 5 rodada do carioca,grande merda,mais pra eles é um título né a anos não sabe oque é isso",toxic,not_toxic,toxic,"toxic, not_toxic, toxic",toxic
"mention Tbem sou nordestino seu doente, não é porque não voto na lixo do pt que devo concordar com quem mora lá e vota",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tbm faço parte do nordeste, sou de Pernambuco e não levo essa culpa, não sou burro em eleger um ladrão. Infelizmente parte do povo nordestino atrasados fazem o Brasil virar lixo",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Tchau pra ele então se não aguenta esporro é só não fazer merda,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Te convidaram pra ir pro Sul, mas lembre-se que é o Sul que quer q vc morra de fome só por ser nordestino",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Te dói ver um negro, nordestino semibissexual no topo né seu racista de merda",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Te fode nordestino de merda,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Te fode sulista de merda,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Tem 1000 motivos pro carioca ser um lixo, e com certeza não é esse",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Tem como mudar a naturalidade desse fdp para outro lugar sem ser MG. Sou mineiro e não acredito que essa desgraça seja meu conterrâneo. Esse lixo deve ter sido trazido pra cá na sola da bota de algum marinheiro.,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Tem de bater firme, e se precisar romper com esse lixo de federação carioca que rompa. Chega de abaixar a cabeça!!",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tem milhares de bolsonarista que querem que nordestino morra e vc reclamando de cancelamento? A extrema-direita também persegue e, muitas vezes, quer aniquilar seus supostos adversários. Se informe o que aconteceu no Chile, Argentina e Uruguai nas décadas de 60/70.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Tem muito no Sul? Tu nem sabe a merda que ta falando, nenhum sulista sofre preconceito por ser sulista mas todo sulista ja foi chamado de nazista por pessoas do Nordeste ou Sudeste como se fosse piada ja vi várias desejando que o pessoal daqui morressem",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Tem nem time a , vai ser saco de pancada no carioca vai logo com os títular time lixo",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tem nordestino falando merda ,falando até em ditadura nordestina ,produtores do sul ,por favor é só uns cabeças ocas que dependem de governo por esmolas ,nós que trabalhamos necessitamos de mercadorias pra comprar ,não façam isso com a gente ,no Ceará é caro ,porém pior é faltar",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Tem nordestinos no meu estado, principalmente na minha cidade. Lógico que todos fomos roubados. Mas muitos votam e defendem esse Lixo comunista,além disso tentam debater que ele é bom. Sou de SC",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Tem q abandonar essa merda,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Tem q acabar com o mineiro lixo acabaram com ele sem ele acabar se é q me entendem,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Tem q aproveitar a oportunidade e enterrar de vez essa federação lixo q so faz prejudicar o futebol carioca,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tem q botar na cabeça q jogo online reúne o esgoto da humanidade. N importa se joga bem, se as ratazanas ouvirem voz de mulher, lgbt ou nordestino, vão arregaçar o k#u de caçapa q chamam de boca p falar qq merda. O melhor a se fazer é devolver ainda pior e ferrar o jogo dele.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tem q dificultar mesmo,esse patético mineiro quer e muita pika,e por isso que o Cruzeiro e bem maior que esse lixo",toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
mention Tem q falar da cadeira mesmo. Como falar da inflação que é uma das menores entre os grandes países do mundo? Como falar das estatais com lucros bilionários após anos na merda? Como falar da água que o nordestino finalmente viu chegar? Enfim. Melhor mesmo é uma cortina de fumaça,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tem q passar o avião com a faixa, carioca sangue bão, joga o lixo no tambozão",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Tem que acabar esse campeonato carioca, campeonato lixo demais",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tem que ser demitida, esse lixo de ser humano viaja para o nordeste com o proprietário dinheiro do nordestino que paga sócio torcedor, sou flamenguista mais essa pessoa não me representa",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Tem que ser muito alucinado pra não ver que início de temporada é isso aí! Questionar as mudanças do VP é mal caratismo total! Falam tanto que não ligam pro Carioca, basta empatar e treinar em campo que começam a falar merda. TRABALHO É CONSTÂNCIA! E futebol é isso aí! Oscilação!",toxic,not_toxic,not_toxic,"toxic, not_toxic, not_toxic",not_toxic
"mention Tem que ser muito fdp para generalizar dessa forma. É por isso que vcs vão perder: não gostam de pobre, não gostam de nordestino. E assim essa lixo será o primeiro presidente da história que tenta a reeleição e não consegue.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Tem que ser preso um nordestino de merda desse,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Tem sotaque nordestino, o lixo!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Tem sulista que fala merda e é POBRE e tem nordestino RICO que é poeta... exite uma diferença enorme ai,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
